sn,staff_id,working_hours,job_level,salary
37898,ST-60755205-CEA12,Part-time,Entry,1186.06
37899,ST-93081571-TMR6,Full-time,Mid,4920.07
37900,ST-62487301-JDW9,Full-time,Entry,3728.53
37901,ST-45832510-CJB8,Full-time,Mid,3980.11
37902,ST-76916501-SKJ8,Part-time,Mid,1477.05
37903,ST-77259701-JGR15,Part-time,Mid,2262.15
37904,ST-59236913-LTH6,Part-time,Senior,6973.60
37905,ST-74400197-SAS19,Part-time,Mid,1449.27
37906,ST-45502855-CEW12,Full-time,Senior,14135.37
37907,ST-21402985-DMH13,Part-time,Senior,7720.58
37908,ST-75272527-AFG23,Full-time,Senior,15091.38
37909,ST-81179188-KED19,Full-time,Senior,18519.91
37910,ST-80181427-MJW3,Part-time,Mid,930.10
37911,ST-25832821-SCM15,Full-time,Entry,2605.31
37912,ST-80701863-CRM18,Full-time,Mid,4990.76
37913,ST-55622977-RTD9,Part-time,Entry,1206.08
37914,ST-38763640-TAW21,Part-time,Senior,9686.47
37915,ST-92381163-SMR14,Part-time,Senior,6229.61
37916,ST-49921142-NKD5,Full-time,Mid,4251.31
37917,ST-77487128-VDE22,Full-time,Entry,2934.40
37918,ST-61407319-JZS23,Part-time,Senior,6353.04
37919,ST-25196267-JTH23,Full-time,Mid,4251.61
37920,ST-72959437-HJP5,Part-time,Senior,6351.02
37921,ST-98802250-HMF17,Part-time,Entry,1148.78
37922,ST-37207099-AAJ17,Part-time,Senior,6401.58
37923,ST-80620279-BAD11,Part-time,Mid,1323.52
37924,ST-97657473-ABF9,Part-time,Senior,7944.84
37925,ST-11948099-CCW17,Full-time,Entry,3513.65
37926,ST-78627856-RKP4,Full-time,Mid,3599.98
37927,ST-62557414-SMB5,Part-time,Mid,2159.77
37928,ST-95382862-CMR5,Part-time,Entry,1758.16
37929,ST-23224919-JNM14,Full-time,Mid,3711.62
37930,ST-98001979-BJD7,Part-time,Senior,7770.42
37931,ST-52196808-JSE11,Full-time,Senior,19783.51
37932,ST-73051249-KPR7,Full-time,Senior,18644.61
37933,ST-54030036-RJR11,Part-time,Senior,8534.88
37934,ST-18938571-MSN10,Full-time,Entry,3367.84
37935,ST-61667505-GLP7,Part-time,Senior,7121.02
37936,ST-19706957-WRG18,Part-time,Entry,1482.28
37937,ST-14394329-GTS16,Full-time,Senior,18517.83
37938,ST-10238801-MSL13,Part-time,Mid,2478.93
37939,ST-79533807-MCR12,Part-time,Entry,1921.78
37940,ST-13152819-AGH22,Full-time,Mid,4485.09
37941,ST-84463380-DVS7,Full-time,Mid,3583.22
37942,ST-90130806-JCS15,Full-time,Senior,19183.14
37943,ST-12735751-DDS2,Full-time,Senior,12598.91
37944,ST-35600306-CRD3,Full-time,Senior,19484.83
37945,ST-22073634-ACL6,Full-time,Mid,3801.35
37946,ST-68811996-NMM21,Full-time,Mid,3532.53
37947,ST-71229103-JJM10,Full-time,Senior,15793.33
37948,ST-61547237-MTT5,Part-time,Senior,7642.94
37949,ST-50593339-JCT20,Full-time,Senior,14221.58
37950,ST-53112032-NTL20,Part-time,Entry,899.83
37951,ST-48423637-MNM10,Part-time,Senior,7596.44
37952,ST-43314790-AAF10,Part-time,Senior,7001.69
37953,ST-17745202-MJP7,Full-time,Mid,4487.57
37954,ST-90236486-AES8,Full-time,Senior,19146.35
37955,ST-46836113-ABD24,Full-time,Mid,3062.19
37956,ST-24763855-BJG17,Part-time,Senior,8293.57
37957,ST-70964602-ECL4,Full-time,Senior,17132.98
37958,ST-47059612-SLB1,Full-time,Executive,33383.88
37959,ST-21659463-DJS3,Part-time,Entry,2424.27
37960,ST-93903717-DYS6,Part-time,Mid,1821.54
37961,ST-75123878-TBM20,Part-time,Mid,2088.61
37962,ST-87769600-PMR18,Full-time,Mid,3060.70
37963,ST-51887466-GHV17,Part-time,Mid,1953.60
37964,ST-45727964-MJG3,Full-time,Senior,14557.63
37965,ST-90696854-TDF11,Part-time,Entry,939.64
37966,ST-11093458-ESC4,Full-time,Senior,12304.74
37967,ST-78661729-KJA22,Full-time,Senior,11449.58
37968,ST-65433011-MMB6,Part-time,Entry,2255.55
37969,ST-78324779-SBR1,Full-time,Executive,28029.33
37970,ST-32980904-CJH5,Part-time,Senior,7037.26
37971,ST-93703457-LDL21,Full-time,Entry,3174.08
37972,ST-63395429-CKS20,Full-time,Entry,3265.05
37973,ST-87482378-MSJ18,Full-time,Entry,3325.72
37974,ST-92692822-SDR15,Full-time,Entry,3975.60
37975,ST-99431551-TMK21,Part-time,Entry,2150.19
37976,ST-56063252-DCH9,Full-time,Entry,3853.23
37977,ST-77548020-TRW23,Part-time,Senior,6658.67
37978,ST-42390447-BJW11,Part-time,Entry,2069.29
37979,ST-43782203-LJW16,Full-time,Entry,3177.93
37980,ST-77545088-TJD12,Full-time,Entry,2637.21
37981,ST-83183247-SSM2,Part-time,Mid,1632.53
37982,ST-21282822-JCL21,Full-time,Senior,10710.90
37983,ST-27712224-JJM24,Full-time,Mid,3215.62
37984,ST-68128643-SRH3,Full-time,Entry,3633.75
37985,ST-30195947-CCS2,Part-time,Senior,6906.73
37986,ST-38574300-JNH20,Part-time,Mid,719.88
37987,ST-84412537-JSW13,Full-time,Mid,3928.21
37988,ST-38116588-CCT14,Full-time,Entry,2960.10
37989,ST-97602456-HHC18,Part-time,Entry,2144.99
37990,ST-38916150-JRR12,Part-time,Entry,1429.83
37991,ST-61697565-DTE14,Part-time,Entry,1027.52
37992,ST-92060252-KDD7,Part-time,Entry,2250.50
37993,ST-71679330-CJS17,Full-time,Mid,3195.14
37994,ST-78647638-DED18,Full-time,Senior,10591.25
37995,ST-69785281-AKN8,Part-time,Entry,847.97
37996,ST-91468547-MMS10,Part-time,Mid,1848.01
37997,ST-53281343-YCT22,Full-time,Senior,10797.30
37998,ST-59953622-PAN23,Part-time,Entry,1558.70
37999,ST-34294358-JSF1,Full-time,Executive,23940.19
38000,ST-65857929-SRG3,Part-time,Entry,1372.44
38001,ST-98325172-GJS14,Full-time,Entry,3815.30
38002,ST-72887516-CTH11,Full-time,Entry,4635.42
38003,ST-54166569-RBL2,Part-time,Entry,1969.97
38004,ST-30604239-ECJ13,Part-time,Entry,1992.24
38005,ST-63424322-DCS1,Full-time,Executive,21661.02
38006,ST-34970185-KJB3,Part-time,Senior,6209.35
38007,ST-89097516-KEW16,Part-time,Senior,8904.25
38008,ST-49213813-MBB5,Full-time,Entry,4676.62
38009,ST-21938428-ASJ3,Full-time,Entry,3345.94
38010,ST-89447416-KMM18,Full-time,Mid,4227.84
38011,ST-71997014-TSR16,Full-time,Senior,11785.23
38012,ST-73765145-JJS5,Full-time,Senior,12289.58
38013,ST-10567446-ACC22,Part-time,Mid,1717.47
38014,ST-87516945-PCL2,Full-time,Entry,4501.17
38015,ST-98713935-LTS12,Full-time,Entry,4712.28
38016,ST-28074702-HJD3,Part-time,Senior,8982.16
38017,ST-51949785-MCB12,Part-time,Entry,2066.25
38018,ST-27149549-TTG4,Part-time,Senior,8550.26
38019,ST-92380364-RBH1,Full-time,Executive,32807.19
38020,ST-16928598-AJM11,Full-time,Senior,19207.19
38021,ST-44011904-FHN19,Full-time,Entry,2827.86
38022,ST-84206221-JAM7,Part-time,Mid,951.75
38023,ST-73147601-SES12,Part-time,Senior,8259.88
38024,ST-22161318-TMG4,Full-time,Mid,4379.68
38025,ST-24102269-MJS16,Full-time,Senior,16876.23
38026,ST-56073032-JMW7,Part-time,Entry,1640.30
38027,ST-82787615-MNL15,Part-time,Senior,7633.19
38028,ST-90788224-CEC2,Full-time,Mid,4717.07
38029,ST-62219622-MJS16,Part-time,Senior,7636.17
38030,ST-59215538-DJW18,Full-time,Mid,3013.58
38031,ST-23712567-ABC19,Full-time,Mid,3547.60
38032,ST-49188554-TJS23,Part-time,Mid,2420.94
38033,ST-51530059-AMC21,Part-time,Senior,8877.73
38034,ST-66210782-JNC13,Full-time,Entry,3621.01
38035,ST-39578999-LJL11,Part-time,Entry,1778.77
38036,ST-49649717-BJB13,Full-time,Mid,3098.01
38037,ST-59860676-DKS4,Full-time,Entry,3711.52
38038,ST-41569402-DCW10,Full-time,Entry,4715.08
38039,ST-36564684-DRS22,Part-time,Senior,9625.84
38040,ST-66900153-MMP1,Full-time,Executive,28044.24
38041,ST-36473609-JJW22,Part-time,Senior,6253.12
38042,ST-71314572-SJD7,Part-time,Senior,8188.31
38043,ST-83971556-JMM4,Part-time,Mid,1494.37
38044,ST-33151163-JJH24,Full-time,Senior,14400.17
38045,ST-68128339-KJH22,Part-time,Mid,1816.86
38046,ST-74633499-SKS20,Full-time,Entry,3512.66
38047,ST-70742125-JJP5,Part-time,Senior,8777.30
38048,ST-45986566-RNB5,Part-time,Mid,1120.84
38049,ST-25936623-SNJ15,Part-time,Entry,2145.91
38050,ST-25938565-LMG17,Full-time,Mid,3796.40
38051,ST-84251164-MML7,Part-time,Senior,6887.85
38052,ST-79079462-JKF6,Full-time,Senior,13508.71
38053,ST-16206697-CTT15,Full-time,Entry,4974.17
38054,ST-63654494-KKS1,Full-time,Executive,33678.88
38055,ST-34817827-HKO12,Full-time,Senior,13345.46
38056,ST-62912672-KEB22,Full-time,Senior,13875.65
38057,ST-96446871-JJB20,Part-time,Mid,1161.32
38058,ST-53605531-JDC2,Full-time,Mid,3440.59
38059,ST-89251054-LDA20,Full-time,Mid,3876.13
38060,ST-30291152-LMB23,Part-time,Senior,9253.43
38061,ST-51518919-SDT5,Full-time,Mid,3231.31
38062,ST-21831021-MJL2,Full-time,Senior,10147.03
38063,ST-21581034-AAB18,Full-time,Mid,3685.80
38064,ST-36847466-TTK4,Part-time,Mid,1930.80
38065,ST-57911569-NRR11,Full-time,Senior,14233.94
38066,ST-65489536-LMG3,Part-time,Mid,1748.29
38067,ST-56477954-WMT21,Full-time,Senior,18679.47
38068,ST-40727029-DBR15,Part-time,Mid,1825.97
38069,ST-84225353-MHM1,Full-time,Executive,30087.05
38070,ST-17896875-RBR2,Part-time,Senior,6968.11
38071,ST-11700549-WDC20,Full-time,Mid,2956.24
38072,ST-21982665-SMH16,Part-time,Mid,753.91
38073,ST-62880503-WJF7,Part-time,Senior,6871.80
38074,ST-64114092-JCG16,Part-time,Senior,8777.89
38075,ST-21991547-TSB9,Part-time,Mid,1994.27
38076,ST-82762569-JJT8,Full-time,Entry,3117.18
38077,ST-79335121-MDR23,Full-time,Entry,3227.26
38078,ST-46987439-EAM20,Full-time,Mid,4036.47
38079,ST-60788344-MSF20,Full-time,Entry,4164.15
38080,ST-18228244-BJS3,Part-time,Mid,1211.14
38081,ST-63372040-AMS11,Part-time,Mid,1594.66
38082,ST-11895522-ISL7,Part-time,Mid,1242.13
38083,ST-34548698-DJW2,Part-time,Senior,9817.81
38084,ST-42417342-RSM23,Part-time,Mid,2491.57
38085,ST-41246701-WCR7,Full-time,Senior,11708.29
38086,ST-70422063-MKK19,Full-time,Senior,19024.67
38087,ST-55573297-KJG5,Full-time,Senior,16060.41
38088,ST-11731594-MTJ4,Part-time,Entry,1933.77
38089,ST-16776834-CTL15,Part-time,Senior,9137.59
38090,ST-36825634-MEW2,Part-time,Senior,8586.25
38091,ST-93286132-TJD2,Part-time,Mid,1296.27
38092,ST-34841645-CAW13,Part-time,Entry,1531.67
38093,ST-70493287-TRH17,Part-time,Mid,1681.86
38094,ST-23233700-LDR10,Full-time,Senior,10062.29
38095,ST-73421781-HAR15,Part-time,Mid,2252.63
38096,ST-83469350-CRW8,Part-time,Mid,1067.49
38097,ST-80378300-RRH21,Part-time,Senior,8146.05
38098,ST-17689447-GJH13,Full-time,Entry,4448.64
38099,ST-20732056-AAF14,Part-time,Senior,8415.12
38100,ST-41100472-JHW19,Full-time,Entry,3163.18
38101,ST-77715245-JAR20,Full-time,Senior,11841.20
38102,ST-19823167-NWM7,Part-time,Entry,724.53
38103,ST-88211182-JMB11,Full-time,Entry,3596.20
38104,ST-50912424-PPT6,Full-time,Senior,17619.36
38105,ST-42812704-RJP7,Full-time,Entry,4375.18
38106,ST-64543185-LJT17,Full-time,Entry,2990.07
38107,ST-32763409-JSR14,Part-time,Mid,1779.78
38108,ST-35317923-MBC5,Full-time,Senior,14951.52
38109,ST-54467942-BJB21,Full-time,Senior,13948.59
38110,ST-63066801-JDY13,Full-time,Entry,2782.15
38111,ST-64699836-KCW16,Part-time,Senior,9545.75
38112,ST-19479959-DLS15,Full-time,Entry,3995.37
38113,ST-30495211-CAY24,Full-time,Senior,18433.45
38114,ST-69036423-ARC7,Part-time,Entry,1250.03
38115,ST-74455048-AJC13,Part-time,Mid,2285.96
38116,ST-13295180-BLS13,Full-time,Mid,3542.51
38117,ST-94181436-MPM5,Full-time,Senior,16570.81
38118,ST-77252544-ACH12,Part-time,Senior,7095.92
38119,ST-74547480-LBB10,Full-time,Mid,3216.60
38120,ST-76597074-JLA19,Full-time,Mid,2548.07
38121,ST-93344442-SLB15,Full-time,Mid,3593.06
38122,ST-21918488-VTS2,Full-time,Entry,4796.94
38123,ST-81276297-RSF17,Part-time,Senior,8669.54
38124,ST-75823009-AJP23,Part-time,Senior,9117.00
38125,ST-33629432-JCB16,Full-time,Senior,13011.78
38126,ST-23916644-CMB16,Part-time,Senior,7757.97
38127,ST-41214699-ASR6,Full-time,Senior,10872.13
38128,ST-75627505-SRF3,Full-time,Entry,2695.27
38129,ST-82890940-FJR13,Part-time,Entry,1941.98
38130,ST-61539989-DAC12,Part-time,Mid,1826.44
38131,ST-58208577-MCW14,Part-time,Entry,1259.90
38132,ST-45607791-MJJ4,Part-time,Senior,6767.43
38133,ST-13958449-SAW22,Part-time,Senior,8771.54
38134,ST-61783546-JMN20,Full-time,Entry,3831.88
38135,ST-71326890-JEH18,Part-time,Senior,8035.08
38136,ST-93352714-SJP8,Full-time,Entry,3141.73
38137,ST-50777370-SRS10,Part-time,Mid,731.72
38138,ST-51052052-CJC6,Part-time,Mid,709.58
38139,ST-72405761-DGG24,Part-time,Senior,7249.51
38140,ST-83233687-SAP3,Part-time,Senior,6279.31
38141,ST-10306314-TMM3,Part-time,Entry,999.71
38142,ST-78758411-BNN17,Full-time,Senior,10452.41
38143,ST-87094317-MRM13,Full-time,Entry,4266.52
38144,ST-92986135-JLW24,Full-time,Mid,3900.94
38145,ST-68534617-MCR10,Part-time,Senior,6255.33
38146,ST-25479376-SJG5,Part-time,Entry,2285.17
38147,ST-83315172-MKK2,Part-time,Entry,1421.15
38148,ST-52685286-MPK17,Part-time,Senior,9632.86
38149,ST-12567621-EPC5,Full-time,Senior,11322.32
38150,ST-36566056-SRM18,Full-time,Mid,3244.96
38151,ST-49028914-ACF8,Full-time,Senior,10312.85
38152,ST-99933075-CAA10,Part-time,Entry,2331.56
38153,ST-68065590-JJF16,Part-time,Entry,1178.86
38154,ST-29934619-RDC1,Full-time,Executive,25832.23
38155,ST-96717455-PRH22,Part-time,Senior,8989.78
38156,ST-47352730-JBA15,Full-time,Mid,4790.11
38157,ST-93344503-RMB20,Part-time,Senior,9990.00
38158,ST-77166380-BFA18,Full-time,Mid,4549.57
38159,ST-52547934-RRM8,Full-time,Senior,13820.12
38160,ST-76224212-AGB21,Full-time,Entry,2775.56
38161,ST-13508616-JLO19,Part-time,Mid,771.10
38162,ST-19440561-DJS19,Part-time,Senior,8958.06
38163,ST-40512407-JMT13,Part-time,Mid,1475.65
38164,ST-18400751-CJR10,Part-time,Senior,8877.98
38165,ST-65362697-AAW5,Part-time,Mid,966.94
38166,ST-20283588-CJC19,Part-time,Mid,2196.24
38167,ST-79649050-KBG10,Part-time,Mid,2000.87
38168,ST-91810309-DBR19,Full-time,Mid,2917.57
38169,ST-71583086-JJJ24,Part-time,Entry,1311.13
38170,ST-56425598-JPY9,Full-time,Entry,3681.36
38171,ST-50881446-ECW1,Full-time,Executive,32353.42
38172,ST-59414902-RAJ10,Part-time,Senior,7957.16
38173,ST-40357714-BER23,Full-time,Entry,4420.07
38174,ST-20135120-GSR15,Full-time,Senior,16665.72
38175,ST-17777669-CJJ24,Full-time,Mid,3273.83
38176,ST-38404661-KLW3,Part-time,Mid,966.84
38177,ST-87991751-ADB18,Part-time,Entry,1214.24
38178,ST-73819373-JKE12,Part-time,Senior,7047.87
38179,ST-20517111-EJT3,Full-time,Mid,3486.05
38180,ST-94249073-JLC13,Full-time,Entry,4761.02
38181,ST-42933320-SSS15,Part-time,Entry,2410.29
38182,ST-46277221-LNT1,Full-time,Executive,29589.19
38183,ST-16572948-JRM20,Part-time,Senior,8048.36
38184,ST-65791508-YMM13,Full-time,Entry,3212.40
38185,ST-65851180-JMA9,Full-time,Mid,4972.69
38186,ST-26176902-ARP21,Part-time,Mid,1916.58
38187,ST-24448619-LCL24,Part-time,Entry,915.27
38188,ST-37923027-NJF13,Full-time,Entry,3566.77
38189,ST-86507320-BJH20,Part-time,Entry,2248.43
38190,ST-49586452-VNH4,Full-time,Senior,13717.33
38191,ST-81383035-ATR21,Part-time,Mid,1203.61
38192,ST-49886404-JKL19,Full-time,Entry,3542.87
38193,ST-66054012-SGB4,Full-time,Senior,12069.57
38194,ST-26124073-DCH22,Full-time,Entry,2933.55
38195,ST-27615496-DCP5,Part-time,Mid,1194.37
38196,ST-50600599-MGJ12,Full-time,Senior,16536.20
38197,ST-89937419-JMM12,Part-time,Mid,1148.15
38198,ST-42808239-SLM10,Full-time,Mid,2951.43
38199,ST-48184218-JDF13,Part-time,Senior,6663.49
38200,ST-69859905-LAM5,Full-time,Entry,3273.41
38201,ST-15011253-VKB7,Full-time,Mid,4417.49
38202,ST-29330851-JAT24,Full-time,Entry,2563.63
38203,ST-56024995-RRU13,Full-time,Mid,4120.90
38204,ST-46210447-EAC4,Full-time,Mid,3402.63
38205,ST-47008619-JBB12,Full-time,Mid,3591.64
38206,ST-31681660-RJY17,Full-time,Senior,14722.59
38207,ST-37705870-GMM15,Full-time,Senior,14918.19
38208,ST-15233313-LPS21,Part-time,Mid,2338.68
38209,ST-88487485-ASM19,Part-time,Entry,1728.10
38210,ST-30681923-ECS20,Full-time,Senior,17794.43
38211,ST-72657767-TLD17,Full-time,Mid,4422.78
38212,ST-76806464-CJA12,Part-time,Senior,9211.92
38213,ST-99645023-VST16,Part-time,Senior,6151.25
38214,ST-49043628-ATC12,Full-time,Mid,2963.80
38215,ST-34581903-CEP18,Part-time,Senior,9333.81
38216,ST-70566825-JGW4,Full-time,Mid,3942.31
38217,ST-80589593-JSM6,Part-time,Senior,6043.16
38218,ST-61863360-KLM7,Part-time,Entry,2376.40
38219,ST-41685508-LSS18,Part-time,Senior,6189.68
38220,ST-73137364-LLH20,Part-time,Mid,1947.97
38221,ST-24991780-ASW22,Part-time,Mid,734.61
38222,ST-23283576-ERH9,Part-time,Mid,946.93
38223,ST-37908191-DGP3,Part-time,Senior,7605.23
38224,ST-85474750-KDL7,Full-time,Mid,4883.94
38225,ST-73283048-HCB7,Part-time,Entry,1922.81
38226,ST-40429537-DAM9,Full-time,Entry,4876.35
38227,ST-56186410-MAD21,Part-time,Entry,1480.38
38228,ST-24455652-JJJ1,Full-time,Executive,26297.41
38229,ST-92834532-DRW21,Full-time,Entry,3436.49
38230,ST-82398856-ESR12,Part-time,Mid,1785.57
38231,ST-32784921-DAE22,Part-time,Senior,6527.76
38232,ST-98932163-AJS19,Part-time,Senior,6065.97
38233,ST-92956860-NJM4,Part-time,Mid,927.85
38234,ST-51198302-RNC19,Part-time,Mid,1906.50
38235,ST-53483764-JJM21,Full-time,Entry,3547.40
38236,ST-92736329-DDW19,Full-time,Entry,4007.79
38237,ST-64832341-CMP15,Full-time,Mid,4385.77
38238,ST-93239147-MMD7,Full-time,Entry,3886.22
38239,ST-22869465-DSM24,Full-time,Entry,3541.78
38240,ST-75804086-JAS2,Part-time,Senior,6654.48
38241,ST-48211813-DMC8,Full-time,Entry,2950.93
38242,ST-91492151-JEO17,Part-time,Mid,1730.08
38243,ST-31269504-CAV9,Full-time,Entry,3249.85
38244,ST-68510359-TMW17,Full-time,Entry,3857.11
38245,ST-92243414-DKM13,Part-time,Senior,7743.74
38246,ST-98788576-JBJ22,Part-time,Mid,2128.86
38247,ST-88760186-RJG2,Part-time,Mid,2212.71
38248,ST-97336102-BJM7,Full-time,Mid,4727.41
38249,ST-80283143-BWM5,Part-time,Mid,1739.90
38250,ST-66788638-SKB23,Part-time,Mid,1660.32
38251,ST-98372209-SJK21,Part-time,Senior,9444.69
38252,ST-57798780-KAC2,Full-time,Mid,4559.89
38253,ST-63141616-JES5,Part-time,Senior,7184.04
38254,ST-91109751-HBG18,Full-time,Entry,4486.49
38255,ST-94576145-WJG19,Full-time,Entry,3112.13
38256,ST-45080859-POG13,Full-time,Senior,15360.79
38257,ST-79293121-JJS10,Full-time,Mid,4294.61
38258,ST-22825430-PMB4,Part-time,Senior,7844.50
38259,ST-91814293-JCD17,Part-time,Mid,2158.72
38260,ST-93785481-BAD9,Part-time,Senior,6715.82
38261,ST-54926007-SCW5,Part-time,Mid,1483.55
38262,ST-53960857-LMS9,Full-time,Senior,14995.09
38263,ST-54064050-MJG16,Part-time,Mid,1635.60
38264,ST-72628652-MCM16,Part-time,Mid,2356.69
38265,ST-80772028-CMK4,Part-time,Senior,8358.64
38266,ST-74192066-BFV3,Full-time,Senior,13308.25
38267,ST-69695496-ESH17,Full-time,Senior,19009.26
38268,ST-57293030-MJB2,Full-time,Mid,4811.05
38269,ST-63812173-KWH11,Full-time,Senior,13597.16
38270,ST-45849349-RCC11,Full-time,Senior,18004.57
38271,ST-51065572-DLW3,Full-time,Senior,14869.41
38272,ST-87720639-JSC19,Full-time,Senior,15620.93
38273,ST-73606327-MMF17,Full-time,Mid,4075.64
38274,ST-57822096-CCZ18,Part-time,Mid,962.00
38275,ST-19070359-MEP13,Part-time,Senior,7053.48
38276,ST-70054810-KJT7,Full-time,Mid,3408.20
38277,ST-86549699-MAW2,Part-time,Entry,1888.73
38278,ST-95613585-FCW4,Part-time,Mid,1455.77
38279,ST-76758322-KKC19,Part-time,Senior,7555.58
38280,ST-70736938-KSH3,Part-time,Mid,2389.60
38281,ST-58479630-WKW12,Part-time,Mid,2388.02
38282,ST-25016979-EBW9,Part-time,Senior,9146.51
38283,ST-18364698-STW21,Part-time,Entry,973.49
38284,ST-54653097-DLG10,Full-time,Entry,3330.43
38285,ST-26401121-KGR2,Part-time,Senior,8977.31
38286,ST-64162184-SAC2,Full-time,Entry,3104.86
38287,ST-95347097-THG15,Part-time,Senior,6286.99
38288,ST-22382620-TLJ15,Part-time,Mid,709.03
38289,ST-11414740-SEH6,Full-time,Senior,17021.46
38290,ST-60335893-SCA7,Full-time,Senior,16124.94
38291,ST-50013845-WTR24,Full-time,Mid,2819.53
38292,ST-73792346-JBB15,Part-time,Entry,1097.37
38293,ST-57493764-CLW5,Full-time,Entry,4063.85
38294,ST-70005470-CKJ9,Part-time,Entry,858.11
38295,ST-28106851-KRF11,Full-time,Entry,2721.73
38296,ST-51492783-CMJ9,Part-time,Mid,1803.29
38297,ST-45901133-MAS1,Full-time,Executive,34211.89
38298,ST-39920526-EMJ13,Part-time,Entry,2275.35
38299,ST-29471310-DDL10,Part-time,Senior,8831.91
38300,ST-58209766-DMF2,Part-time,Senior,7717.09
38301,ST-87480879-CKC19,Full-time,Mid,4542.88
38302,ST-85655597-CLR17,Part-time,Mid,1156.58
38303,ST-65976584-BJL9,Part-time,Senior,6052.41
38304,ST-79188359-CLD19,Part-time,Entry,1433.68
38305,ST-72275301-LBB8,Part-time,Senior,7134.79
38306,ST-46169501-AJN18,Part-time,Senior,6067.08
38307,ST-94150452-PKL19,Part-time,Mid,1752.29
38308,ST-61219778-MAH11,Part-time,Mid,1142.16
38309,ST-95049968-SKS18,Part-time,Mid,1176.79
38310,ST-17896636-RLJ4,Full-time,Senior,19014.45
38311,ST-52276261-DKB19,Full-time,Senior,13131.95
38312,ST-74308620-EIK24,Full-time,Mid,4578.77
38313,ST-56390187-THB9,Part-time,Mid,1740.87
38314,ST-17203039-KEV24,Part-time,Entry,1637.06
38315,ST-53305261-JTB24,Full-time,Mid,2803.30
38316,ST-65508800-ZJH13,Full-time,Entry,2747.23
38317,ST-54914197-LEK4,Part-time,Senior,6641.51
38318,ST-71928635-LJS17,Part-time,Mid,1222.80
38319,ST-86625873-KAB14,Full-time,Entry,4831.68
38320,ST-50176684-KSW5,Full-time,Mid,3455.71
38321,ST-17314689-LKB22,Full-time,Senior,12395.52
38322,ST-70686134-CJW4,Full-time,Entry,3702.53
38323,ST-77394248-KAM12,Part-time,Entry,955.42
38324,ST-81506889-HMP24,Part-time,Senior,8493.52
38325,ST-69162709-DKS10,Full-time,Senior,11321.90
38326,ST-22330852-LMH15,Full-time,Mid,2922.93
38327,ST-33079958-SCG18,Part-time,Mid,1129.13
38328,ST-37182531-CCB17,Part-time,Senior,6260.70
38329,ST-64143553-DDS12,Part-time,Entry,1724.69
38330,ST-97556087-OEI21,Part-time,Mid,1386.29
38331,ST-33156538-CSM24,Part-time,Mid,1664.90
38332,ST-67623901-JBT23,Part-time,Mid,1949.94
38333,ST-41662550-SJB6,Full-time,Mid,4511.67
38334,ST-79964353-KJB15,Full-time,Mid,4718.03
38335,ST-43124372-PSP10,Full-time,Mid,3831.94
38336,ST-63224246-MTM9,Part-time,Mid,1896.45
38337,ST-15500044-BAK7,Full-time,Mid,3444.91
38338,ST-77866793-JCJ15,Part-time,Senior,7325.88
38339,ST-93204876-JOS8,Full-time,Entry,2638.25
38340,ST-26997492-LMJ10,Full-time,Senior,13419.36
38341,ST-35918309-CDS12,Part-time,Mid,2039.01
38342,ST-23165507-LWF10,Full-time,Senior,19296.96
38343,ST-53295157-SDR2,Part-time,Senior,6865.00
38344,ST-52781709-EJD23,Part-time,Senior,6903.85
38345,ST-87679187-CSG24,Part-time,Mid,1303.80
38346,ST-59643377-AJV22,Full-time,Entry,3728.13
38347,ST-51595603-BBM13,Part-time,Senior,6899.14
38348,ST-19824686-DSC18,Full-time,Mid,3958.54
38349,ST-45069692-BNF2,Full-time,Senior,15493.85
38350,ST-94951691-SCY17,Part-time,Senior,9552.15
38351,ST-71720451-RJG21,Full-time,Entry,3223.59
38352,ST-89685653-MTD13,Full-time,Mid,4851.46
38353,ST-74775782-KRM13,Part-time,Entry,874.28
38354,ST-58729187-CCD1,Full-time,Executive,31344.40
38355,ST-98305330-JSM13,Part-time,Senior,9756.29
38356,ST-46947099-OCB8,Part-time,Mid,2400.80
38357,ST-78387590-SCN21,Part-time,Entry,1839.35
38358,ST-26150649-KSG20,Part-time,Senior,8929.21
38359,ST-66153582-MTM4,Full-time,Mid,3839.14
38360,ST-44859677-ACJ15,Part-time,Mid,781.56
38361,ST-68620325-MDF11,Full-time,Senior,14652.48
