sn,staff_id,department_id
44323,ST-15178140-AMN14,14
44324,ST-91138280-LSK20,20
44325,ST-52011962-TKB11,11
44326,ST-63705377-CLH10,10
44327,ST-28106671-KJW24,24
44328,ST-16253550-CML8,8
44329,ST-14019787-MGK12,12
44330,ST-96083270-SRB7,7
44331,ST-71126340-RTG8,8
44332,ST-83068724-LMB13,13
44333,ST-69573683-WCC3,3
44334,ST-13039260-JCJ10,10
44335,ST-84651528-CJS3,3
44336,ST-29401418-CBS20,20
44337,ST-94932276-GJS4,4
44338,ST-32266005-JJM17,17
44339,ST-47945520-CCD4,4
44340,ST-37058309-EGY10,10
44341,ST-96676905-FSK24,24
44342,ST-93800023-JIB20,20
44343,ST-27110549-AJJ15,15
44344,ST-66784390-PMC1,1
44345,ST-96638703-MJA16,16
44346,ST-70689020-CJJ12,12
44347,ST-13249151-PPD24,24
44348,ST-51450686-KEH15,15
44349,ST-52113360-KRJ14,14
44350,ST-73851122-DNJ8,8
44351,ST-94213491-CAE7,7
44352,ST-56435007-DCP17,17
44353,ST-68329543-MSB14,14
44354,ST-44416912-SNR9,9
44355,ST-95927208-TMH12,12
44356,ST-27506309-NMF19,19
44357,ST-75821287-DRS3,3
44358,ST-17994115-MCM22,22
44359,ST-53514171-RJM15,15
44360,ST-35292742-TWE5,5
44361,ST-48536902-FSO20,20
44362,ST-70048333-LAM9,9
44363,ST-28333336-JCR15,15
44364,ST-38130911-KLR19,19
44365,ST-20056675-TTK23,23
44366,ST-31547290-BDL15,15
44367,ST-22253172-MCM13,13
44368,ST-57329790-MKS20,20
44369,ST-62100187-NRF16,16
44370,ST-32697935-JCM2,2
44371,ST-28482261-HEN15,15
44372,ST-33655355-CSA8,8
44373,ST-68888230-SJL3,3
44374,ST-69146691-JDR7,7
44375,ST-91249125-RJR13,13
44376,ST-32902546-RHK13,13
44377,ST-10762808-CNM20,20
44378,ST-34840438-MDG12,12
44379,ST-77988062-ATW6,6
44380,ST-57737752-CMF15,15
44381,ST-59546315-SAC6,6
44382,ST-45733632-AMH14,14
44383,ST-56139889-SLS6,6
44384,ST-36383247-DCG3,3
44385,ST-64882893-NKT18,18
44386,ST-12639014-MLJ12,12
44387,ST-61050367-KLS8,8
44388,ST-95965470-JNH23,23
44389,ST-18877898-CCL10,10
44390,ST-67119032-MNS5,5
44391,ST-47190689-RCH18,18
44392,ST-61556697-RCD20,20
44393,ST-56458707-ZPM6,6
44394,ST-92825824-LRN20,20
44395,ST-37304981-DJW2,2
44396,ST-12210202-BAH22,22
44397,ST-41597447-BTW9,9
44398,ST-59933642-ALW18,18
44399,ST-97033720-JKP8,8
44400,ST-12051398-TDL3,3
44401,ST-96584621-JCR19,19
44402,ST-32944164-TBG4,4
44403,ST-13667237-BAB23,23
44404,ST-21873026-TCH3,3
44405,ST-73098980-BGR20,20
44406,ST-23429734-KMW8,8
44407,ST-16253400-LRG5,5
44408,ST-10389810-JKP5,5
44409,ST-79578256-JJW1,1
44410,ST-67340822-JJS21,21
44411,ST-54036529-TCD14,14
44412,ST-48866226-JDG3,3
44413,ST-12087773-MSH6,6
44414,ST-78589361-NER23,23
44415,ST-13638995-MLC17,17
44416,ST-84639778-MMG12,12
44417,ST-47691282-TMG22,22
44418,ST-64328423-BAW7,7
44419,ST-23192682-JDW13,13
44420,ST-32931562-CMO18,18
44421,ST-60339621-ADV13,13
44422,ST-45140207-JDS4,4
44423,ST-71325520-SJW9,9
44424,ST-42670450-KNF3,3
44425,ST-67847155-DEW22,22
44426,ST-21759375-ACW22,22
44427,ST-18518766-BJC19,19
44428,ST-73796475-JLM3,3
44429,ST-42268068-PCM3,3
44430,ST-10912794-VHS13,13
44431,ST-10167413-DSS13,13
44432,ST-95298723-AAJ13,13
44433,ST-40154024-ARH11,11
44434,ST-44328082-FJB24,24
44435,ST-65455045-CJB21,21
44436,ST-34673547-NTV21,21
44437,ST-42675925-CSB7,7
44438,ST-32009522-MMK19,19
44439,ST-65486743-TJS24,24
44440,ST-71635360-JAS6,6
44441,ST-12339885-TKL20,20
44442,ST-66465657-ASS12,12
44443,ST-31494333-NNG3,3
44444,ST-29594202-HCR13,13
44445,ST-61056222-KCM12,12
44446,ST-55454511-TMM16,16
44447,ST-96219864-KDF10,10
44448,ST-44180061-NRW5,5
44449,ST-83063597-BSM11,11
44450,ST-52970190-NKS20,20
44451,ST-80771820-JJP8,8
44452,ST-57182074-JMT14,14
44453,ST-89608955-JJJ23,23
44454,ST-35745436-SEP18,18
44455,ST-64474612-RAC19,19
44456,ST-77661916-JTC15,15
44457,ST-94342742-BVS7,7
44458,ST-42427597-SRW4,4
44459,ST-54834991-JJJ3,3
44460,ST-99255590-BLD10,10
44461,ST-90865057-MSO3,3
44462,ST-98412983-WEL8,8
44463,ST-22990181-CAR3,3
44464,ST-24211596-TSP3,3
44465,ST-57840645-CRR15,15
44466,ST-67255118-SAD8,8
44467,ST-48091130-VKT24,24
44468,ST-22312481-CKS3,3
44469,ST-12146960-CEG20,20
44470,ST-15959965-AKB13,13
44471,ST-76536009-SRH3,3
44472,ST-10866978-KJG3,3
44473,ST-77249589-JJM15,15
44474,ST-89012194-IAT11,11
44475,ST-42804698-KSR22,22
44476,ST-58599463-AAC7,7
44477,ST-43372133-MRD4,4
44478,ST-75779722-SJM22,22
44479,ST-53316826-YAB5,5
44480,ST-78912939-CJG22,22
44481,ST-42357596-MPC8,8
44482,ST-68397872-RTM22,22
44483,ST-74892229-WBV16,16
44484,ST-67068176-RRM22,22
44485,ST-52847260-RLW3,3
44486,ST-70300150-KWY21,21
44487,ST-35796933-EYF5,5
44488,ST-68000609-CTW11,11
44489,ST-24715166-PPB17,17
44490,ST-76273510-KRA7,7
44491,ST-76335099-JLM7,7
44492,ST-63377711-JJB23,23
44493,ST-70347648-SDF10,10
44494,ST-40907525-VLP7,7
44495,ST-37363886-SSS12,12
44496,ST-20871979-AZG4,4
44497,ST-54865615-JHL22,22
44498,ST-84075495-DKD7,7
44499,ST-78612675-MAS3,3
44500,ST-78975790-KKP1,1
44501,ST-96021284-LKP12,12
44502,ST-66817478-MLH6,6
44503,ST-76688108-MEM16,16
44504,ST-31535137-JJR4,4
44505,ST-69039369-KJR17,17
44506,ST-74101301-MLG13,13
44507,ST-51825461-MEB24,24
44508,ST-10475906-CJF24,24
44509,ST-31277543-KSF13,13
44510,ST-79354188-MSC8,8
44511,ST-44758769-VAA20,20
44512,ST-76980616-JBG5,5
44513,ST-94247358-GJW9,9
44514,ST-70937340-CLW19,19
44515,ST-46717017-SBT14,14
44516,ST-68269105-DRE5,5
44517,ST-27615346-SSH12,12
44518,ST-86340767-MSB21,21
44519,ST-10571119-MTJ16,16
44520,ST-91922839-MDG15,15
44521,ST-34231748-JJE3,3
44522,ST-76360929-JJD22,22
44523,ST-67027467-TJT13,13
44524,ST-76510263-NJJ20,20
44525,ST-30042602-NMF6,6
44526,ST-54389815-KMT21,21
44527,ST-66730123-EMW13,13
44528,ST-59201407-BBW23,23
44529,ST-75885940-SDR3,3
44530,ST-14416088-SSM14,14
44531,ST-24366829-AJJ6,6
44532,ST-62042243-DPK21,21
44533,ST-94668975-MTH9,9
44534,ST-40998588-DMM8,8
44535,ST-41014055-LAJ4,4
44536,ST-97890389-SAB16,16
44537,ST-74577761-CKM24,24
44538,ST-10303900-KAJ4,4
44539,ST-58055461-KLR24,24
44540,ST-75939301-FJR8,8
44541,ST-17520860-PMC15,15
44542,ST-83646030-BJS11,11
44543,ST-24189097-TMK12,12
44544,ST-24228090-DJH15,15
44545,ST-62235364-TCL1,1
44546,ST-93360279-THP4,4
44547,ST-21502740-SBG20,20
44548,ST-64554765-SKP10,10
44549,ST-60381523-JJD1,1
44550,ST-78848995-JWH1,1
44551,ST-38609965-CGR21,21
44552,ST-40795749-PJP19,19
44553,ST-98444961-TJJ5,5
44554,ST-64816720-SAR10,10
44555,ST-85836477-CAM23,23
44556,ST-10496481-MCT24,24
44557,ST-68964566-KRM12,12
44558,ST-94863066-PMD1,1
44559,ST-47097743-GMC5,5
44560,ST-71469806-BAW9,9
44561,ST-92358409-CBP16,16
44562,ST-57552984-KJR21,21
44563,ST-63456720-MLM24,24
44564,ST-18568533-JMD10,10
44565,ST-86552286-JKC6,6
44566,ST-66994027-LAM24,24
44567,ST-12305481-HMN10,10
44568,ST-38038461-RMR14,14
44569,ST-24975324-DJS19,19
44570,ST-31120557-JAG10,10
44571,ST-76360465-JRR8,8
44572,ST-37709239-ATS23,23
44573,ST-10543845-LPG11,11
44574,ST-91221581-MBK16,16
44575,ST-82613582-JJF3,3
44576,ST-72559815-BMP6,6
44577,ST-84218641-LMW5,5
44578,ST-28376436-WMB22,22
44579,ST-49297289-KCP1,1
44580,ST-57793500-LJP3,3
44581,ST-25842572-BBH1,1
44582,ST-83274011-MWW9,9
44583,ST-89735084-JTS6,6
44584,ST-65140312-EMT12,12
44585,ST-39125806-GVD5,5
44586,ST-16990767-YLF6,6
44587,ST-63241585-CAM17,17
44588,ST-41496102-JSD13,13
44589,ST-37718475-LAL2,2
44590,ST-40334891-JJS9,9
44591,ST-53426628-DSB1,1
44592,ST-33277829-CCM13,13
44593,ST-21044675-MMO18,18
44594,ST-57628018-PTJ14,14
44595,ST-18806615-TML11,11
44596,ST-47416730-RBA9,9
44597,ST-28625669-WDA3,3
44598,ST-66338197-GTM19,19
44599,ST-71162882-TPA5,5
44600,ST-69254464-KCM11,11
44601,ST-59132843-JJC11,11
44602,ST-85579647-PJS24,24
44603,ST-80765794-BBH16,16
44604,ST-52053038-TJB4,4
44605,ST-30259307-CAD20,20
44606,ST-36297612-PRH17,17
44607,ST-82098467-MLW13,13
44608,ST-10877422-KTB22,22
44609,ST-81134031-RJH17,17
44610,ST-17686523-TMP7,7
44611,ST-23117299-EEC1,1
44612,ST-74768571-ADB14,14
44613,ST-58276523-MRJ20,20
44614,ST-31015618-JCM2,2
44615,ST-77779608-DZS22,22
44616,ST-48713770-LKS16,16
44617,ST-60808139-GNH15,15
44618,ST-54337200-CMB10,10
44619,ST-10507261-CCS1,1
44620,ST-10041228-CMR4,4
44621,ST-46136857-SMH15,15
44622,ST-11009868-JRW6,6
44623,ST-46892838-BNW14,14
44624,ST-47590864-CJD23,23
44625,ST-26046565-NJS13,13
44626,ST-46044811-JJW2,2
44627,ST-97264282-MJP21,21
44628,ST-37922285-SMF16,16
44629,ST-67647368-LLJ8,8
44630,ST-15930531-CEK10,10
44631,ST-32449105-KJR8,8
44632,ST-71852830-RJP4,4
44633,ST-18034345-TSM13,13
44634,ST-47922713-TSG19,19
44635,ST-71329122-AGH6,6
44636,ST-78523689-JCA21,21
44637,ST-65471236-PCT10,10
44638,ST-84844328-JTR21,21
44639,ST-87843890-DDM17,17
44640,ST-65561386-BCM3,3
44641,ST-24597913-TTJ6,6
44642,ST-61832069-KMC3,3
44643,ST-38835559-TEA22,22
44644,ST-37325834-CJR17,17
44645,ST-75563871-TJA7,7
44646,ST-17312317-JCP15,15
44647,ST-47345834-MBW18,18
44648,ST-75904362-JDW18,18
44649,ST-53983513-ERL15,15
44650,ST-63700758-AAM2,2
44651,ST-65334366-LKS10,10
44652,ST-31634388-JJW8,8
44653,ST-86333867-BTR20,20
44654,ST-80624161-SRM4,4
44655,ST-75545615-BSB6,6
44656,ST-16797052-WDR13,13
44657,ST-29094396-ATT17,17
44658,ST-44175376-GTS4,4
44659,ST-67656900-LVS2,2
44660,ST-22073317-LKL23,23
44661,ST-25727665-CJB17,17
44662,ST-42233849-JAP19,19
44663,ST-94061117-AKH4,4
44664,ST-20585268-JCB23,23
44665,ST-91368403-KBV18,18
44666,ST-11253507-GMH19,19
44667,ST-39847569-SSG14,14
44668,ST-47741509-HDP23,23
44669,ST-39757887-PKH11,11
44670,ST-99039230-CRR13,13
44671,ST-12390234-MMW8,8
44672,ST-83330003-DDC3,3
44673,ST-49376399-JCH9,9
44674,ST-55073375-DRR21,21
44675,ST-30259003-ATF20,20
44676,ST-23339281-SMS9,9
44677,ST-37732595-ERS12,12
44678,ST-18827671-LES8,8
44679,ST-71681374-JJG6,6
44680,ST-91328564-KCR3,3
44681,ST-54908946-LNF15,15
44682,ST-37410065-EKM4,4
44683,ST-34566351-MWE11,11
44684,ST-93278936-GKR4,4
44685,ST-70563846-GHG21,21
44686,ST-89913292-SAV17,17
44687,ST-29514371-JJR6,6
44688,ST-42819796-JCF5,5
44689,ST-95945527-CEO12,12
44690,ST-24184353-ASC15,15
44691,ST-59699521-JEP19,19
44692,ST-95279389-DCW21,21
44693,ST-84680905-GNH1,1
44694,ST-78436833-BSB21,21
44695,ST-70144699-SCH17,17
44696,ST-49841442-TCL2,2
44697,ST-99634467-KKF21,21
44698,ST-20110490-RHC3,3
44699,ST-55683288-JLM14,14
44700,ST-19111310-CWB8,8
44701,ST-29310455-ACB1,1
44702,ST-12839106-RCH21,21
44703,ST-75746349-JAM23,23
44704,ST-63052271-TCM8,8
44705,ST-49030419-AAL2,2
44706,ST-67049116-DCH6,6
44707,ST-65193520-KEP17,17
44708,ST-76760819-GKS2,2
44709,ST-79872908-ASC13,13
44710,ST-56688346-FSE11,11
44711,ST-97892517-TDW2,2
44712,ST-49366558-SRS13,13
44713,ST-18618102-PCP14,14
44714,ST-77145474-MDL23,23
44715,ST-79954595-DMT1,1
44716,ST-84510252-TMC17,17
44717,ST-88146430-JJC24,24
44718,ST-65647558-APM20,20
44719,ST-71305954-DKF17,17
44720,ST-69725620-CAT10,10
44721,ST-95196433-TMA12,12
44722,ST-27177805-JWL16,16
44723,ST-46043946-KRF21,21
44724,ST-14321111-CCW15,15
44725,ST-19296691-TCE12,12
44726,ST-13427908-HKM6,6
44727,ST-25610972-EDW22,22
44728,ST-61211025-MJW17,17
44729,ST-24095685-BLS1,1
44730,ST-53679989-KAN14,14
44731,ST-50479675-GRL24,24
44732,ST-67464036-DRJ24,24
44733,ST-94171844-MSR24,24
44734,ST-58837561-AWB24,24
44735,ST-80821224-MSW6,6
44736,ST-27126153-MLH15,15
44737,ST-46340455-AKM18,18
44738,ST-52478686-ALA11,11
44739,ST-33087662-MTL18,18
44740,ST-34509083-KJH23,23
44741,ST-87359922-GAR21,21
44742,ST-82577814-JAC13,13
44743,ST-50782865-SWW7,7
44744,ST-89566668-REW3,3
44745,ST-55873291-SKL12,12
44746,ST-28443333-RMH13,13
44747,ST-47185504-CBM8,8
44748,ST-77014845-MSP6,6
44749,ST-89293848-JLN2,2
44750,ST-33667173-NBR7,7
44751,ST-99687416-CCR10,10
44752,ST-59704168-SMS9,9
44753,ST-62582752-TRM23,23
44754,ST-71045722-SDE17,17
44755,ST-39021312-AKR3,3
44756,ST-82135389-ACL14,14
44757,ST-58148933-JKL23,23
44758,ST-12899458-CAC7,7
44759,ST-10856932-CAN7,7
44760,ST-13040877-BHC22,22
44761,ST-69844203-JMS23,23
44762,ST-14529974-KAD8,8
44763,ST-28918447-JTF11,11
44764,ST-40431538-WJC20,20
44765,ST-22312238-MAB3,3
44766,ST-32704681-MTD10,10
44767,ST-13921923-HKM13,13
44768,ST-72501757-DRR10,10
44769,ST-44248821-MAG1,1
44770,ST-72539120-JMS7,7
44771,ST-72473271-WCJ5,5
44772,ST-28366796-DSG9,9
44773,ST-62565532-SMH11,11
44774,ST-29339196-JJF23,23
44775,ST-30798213-HWM2,2
44776,ST-80733926-CJW7,7
44777,ST-33110493-TRS13,13
44778,ST-22778244-BSJ7,7
44779,ST-77535836-SRV5,5
44780,ST-93601571-TWA9,9
44781,ST-81960360-BCB24,24
44782,ST-17223116-JTS18,18
44783,ST-84919720-VML2,2
44784,ST-48553607-ADW18,18
44785,ST-75265427-LEH22,22
44786,ST-46938232-TDM19,19
44787,ST-34868406-AAM8,8
44788,ST-92519430-IZL15,15
44789,ST-72082734-KMS4,4
44790,ST-52321943-AJB18,18
44791,ST-44152342-JJM21,21
44792,ST-44546832-JBM6,6
44793,ST-65343387-AAM13,13
44794,ST-22002323-DJR22,22
44795,ST-65723444-DJG12,12
44796,ST-53905835-CAH7,7
44797,ST-22598350-MNS2,2
44798,ST-51605796-RGW14,14
44799,ST-63885528-TJC5,5
44800,ST-45146942-RAF4,4
44801,ST-60355902-WLS18,18
44802,ST-43017866-KDG21,21
44803,ST-89898757-SKW16,16
44804,ST-53103762-MMK24,24
44805,ST-91762715-BMP11,11
44806,ST-77215833-KJA23,23
44807,ST-93151424-ARM10,10
44808,ST-27650600-KAH1,1
44809,ST-76959700-JDG19,19
44810,ST-15154673-BDS16,16
44811,ST-78511836-DKW12,12
44812,ST-25901543-NDH23,23
44813,ST-99407544-PAB18,18
44814,ST-22169887-CRW3,3
44815,ST-77316214-SLM24,24
44816,ST-96866053-JJA5,5
44817,ST-98492163-TJB19,19
44818,ST-75596186-RGL8,8
44819,ST-76357852-SCG19,19
44820,ST-32640450-DSB10,10
44821,ST-96737740-ACC16,16
44822,ST-37760854-CSC12,12
44823,ST-61073908-CRY15,15
44824,ST-16369737-TSM21,21
44825,ST-40583601-SKM17,17
44826,ST-80671926-TJW15,15
44827,ST-12658469-PTB11,11
44828,ST-43562834-JDB21,21
44829,ST-76704232-LSS21,21
44830,ST-40582181-JAB5,5
44831,ST-57628076-DSK10,10
44832,ST-44508360-KSH12,12
44833,ST-13136571-JAW10,10
44834,ST-49200133-MJW6,6
44835,ST-11882071-MGS6,6
44836,ST-53216785-NAS13,13
44837,ST-66839921-LHG1,1
44838,ST-17673593-TJW5,5
44839,ST-34567371-AJM13,13
44840,ST-52908964-NRB14,14
44841,ST-41277860-SMO3,3
44842,ST-85608623-KMC16,16
44843,ST-73623430-JSH4,4
44844,ST-63381890-JMW2,2
44845,ST-98322342-LSW5,5
44846,ST-54476518-KSR12,12
44847,ST-13418335-BJM10,10
44848,ST-65782047-DDJ22,22
44849,ST-60834940-JJM1,1
44850,ST-72242484-GJC12,12
44851,ST-67260948-AEK14,14
44852,ST-77955671-JEB4,4
44853,ST-17946751-DSM11,11
44854,ST-64614226-EAD21,21
44855,ST-27633528-LCE22,22
44856,ST-33256290-ESC19,19
44857,ST-52529140-JMR15,15
44858,ST-48346022-MTE23,23
44859,ST-44807118-RWA23,23
44860,ST-40906262-MHC23,23
44861,ST-12708965-MAR2,2
44862,ST-80022980-KBS20,20
44863,ST-29109646-DMP8,8
44864,ST-51281439-DJW11,11
44865,ST-35990582-JBW1,1
44866,ST-37825595-DML2,2
44867,ST-97964452-MNR8,8
44868,ST-31951642-WMB15,15
44869,ST-86618009-LHS2,2
44870,ST-95677830-RSH12,12
44871,ST-50050129-MTW13,13
44872,ST-72400190-ACW19,19
44873,ST-79014988-MKW5,5
44874,ST-69562558-MJH19,19
44875,ST-58455321-DHL3,3
44876,ST-49638403-JAP4,4
44877,ST-82098745-AEG21,21
44878,ST-77892074-TMF17,17
44879,ST-22910278-ACO11,11
44880,ST-96688514-HBO6,6
44881,ST-83197098-KNW24,24
44882,ST-86195776-NBM19,19
44883,ST-34648255-CAS19,19
44884,ST-30788700-JJO24,24
44885,ST-12782751-RMH19,19
44886,ST-16918273-RAH22,22
44887,ST-43605875-TSH10,10
44888,ST-63853625-TSA8,8
44889,ST-80931537-SDL14,14
44890,ST-90475226-KJR22,22
44891,ST-32866781-JDC5,5
44892,ST-68535136-JKG11,11
44893,ST-37263277-MFM13,13
44894,ST-50014565-RAV3,3
44895,ST-29656239-CJT15,15
44896,ST-56940931-MJP13,13
44897,ST-26535736-BJB22,22
44898,ST-58644132-ATR14,14
44899,ST-82623209-JAM11,11
44900,ST-35851203-SBC2,2
44901,ST-59434937-GEW13,13
44902,ST-12416808-JAC24,24
44903,ST-38601474-JDN21,21
44904,ST-14675677-LCG11,11
44905,ST-53825833-NTB10,10
44906,ST-66793556-RBT24,24
44907,ST-59169296-CNK16,16
44908,ST-79705458-DRJ10,10
44909,ST-87218235-MTB12,12
44910,ST-35272382-JRG17,17
44911,ST-37891648-BNB14,14
44912,ST-78487588-WJS20,20
44913,ST-45446276-DRS6,6
44914,ST-18532964-EKC19,19
44915,ST-66513790-CMJ19,19
44916,ST-83817709-ASM9,9
44917,ST-69404089-JJM12,12
44918,ST-56775180-MAP8,8
44919,ST-94914597-TJS8,8
44920,ST-13502363-PWO16,16
44921,ST-70972976-BDV4,4
44922,ST-55685848-MVW14,14
44923,ST-76873629-ECS9,9
44924,ST-58071377-DJL8,8
44925,ST-24599421-JYH23,23
44926,ST-60026648-KES24,24
44927,ST-17947667-TDC15,15
44928,ST-86547599-BCD8,8
44929,ST-82706816-KAB18,18
44930,ST-67632472-SMM18,18
44931,ST-29088038-PAC22,22
44932,ST-99198454-CGA3,3
44933,ST-73465065-JAC12,12
44934,ST-88128547-SPS6,6
44935,ST-78413885-JRE9,9
44936,ST-76715119-BJT11,11
44937,ST-38588357-JCM21,21
44938,ST-78938408-SSE17,17
44939,ST-93286907-DMS23,23
44940,ST-54043481-MAB23,23
44941,ST-89621019-SMF2,2
44942,ST-90070279-LAM18,18
44943,ST-96501190-PGS5,5
44944,ST-90726416-CSB18,18
44945,ST-22907457-MCM23,23
44946,ST-76621708-CJP16,16
44947,ST-73021495-CRC15,15
44948,ST-27382880-TMR1,1
44949,ST-44678750-GKL23,23
44950,ST-25131078-JFG19,19
44951,ST-43562339-EPF20,20
44952,ST-50719962-ADR5,5
44953,ST-76098236-CJF9,9
44954,ST-14496038-KKC5,5
44955,ST-99644065-JDT7,7
44956,ST-67431336-GBL13,13
44957,ST-11291649-JJM2,2
44958,ST-29507659-SKM3,3
44959,ST-99430875-CGW1,1
44960,ST-67763393-JJH16,16
44961,ST-63546065-JMB2,2
44962,ST-23463030-LCM18,18
44963,ST-85476225-CVS17,17
44964,ST-95806175-SMR17,17
44965,ST-43298070-JDN2,2
44966,ST-43248528-JJM10,10
44967,ST-31385373-KBK10,10
44968,ST-31170150-JKM24,24
44969,ST-80351685-JTT3,3
44970,ST-89165999-RJF10,10
44971,ST-46284523-JAS17,17
44972,ST-61754357-CKC19,19
44973,ST-80588255-MJH12,12
44974,ST-80000525-KMW18,18
44975,ST-55875392-SMH16,16
44976,ST-96397342-PRB10,10
44977,ST-38732587-DDU1,1
44978,ST-83315194-GAB11,11
44979,ST-88040704-MKB20,20
44980,ST-94062950-MAA14,14
44981,ST-33345928-RDS23,23
44982,ST-47580329-JCB10,10
44983,ST-97306756-LCG10,10
44984,ST-87565110-ARB14,14
44985,ST-86607198-MMW4,4
44986,ST-25014939-TCA24,24
44987,ST-52179045-JJS16,16
44988,ST-36327761-ECA22,22
44989,ST-88474030-MPS6,6
44990,ST-69858112-EJR9,9
44991,ST-18440319-BDC8,8
44992,ST-59056629-WPW6,6
44993,ST-96607349-TLS22,22
44994,ST-26808333-KPM13,13
44995,ST-57791576-SCR7,7
44996,ST-59596818-MCW21,21
44997,ST-15001944-JAM3,3
44998,ST-18540673-AKV3,3
44999,ST-18652059-MAA22,22
45000,ST-17246705-AVM1,1
45001,ST-42786697-LSM17,17
45002,ST-59258472-SBA22,22
45003,ST-26231910-VCF21,21
45004,ST-85933858-CTS13,13
45005,ST-45486610-CJM13,13
45006,ST-78714770-NCG18,18
45007,ST-49043270-IBL15,15
45008,ST-18162963-DSB21,21
45009,ST-58868931-SNW11,11
45010,ST-17542330-MDB3,3
45011,ST-34960337-LMT2,2
45012,ST-58078189-MTL24,24
45013,ST-88122210-MDD18,18
45014,ST-91548296-ATS7,7
45015,ST-63332417-RRB18,18
45016,ST-18411488-GJH2,2
45017,ST-56572289-YAM3,3
45018,ST-47982022-CGE19,19
45019,ST-46396796-JJA4,4
45020,ST-13422473-MHH22,22
45021,ST-21084522-MCY5,5
45022,ST-22087747-APD12,12
45023,ST-15366707-JRM14,14
45024,ST-92501398-ADM16,16
45025,ST-81559051-AML12,12
45026,ST-65029108-SBP1,1
45027,ST-73521808-CKD13,13
45028,ST-48305685-JJR23,23
45029,ST-63020922-TJM2,2
45030,ST-24164782-JCB13,13
45031,ST-87565035-SRL12,12
45032,ST-43432350-MAL19,19
45033,ST-95906127-ATM1,1
45034,ST-57706643-DMG1,1
45035,ST-18236089-MIW2,2
45036,ST-32258489-CCM18,18
45037,ST-58865713-MMA2,2
45038,ST-57263285-RTF24,24
45039,ST-48560031-MHR23,23
45040,ST-22889992-JKM22,22
45041,ST-89018365-DTG3,3
45042,ST-69712056-RTW2,2
45043,ST-21929980-KCJ24,24
45044,ST-59968962-JND13,13
45045,ST-19011283-JMW3,3
45046,ST-36215332-WBB12,12
45047,ST-94936297-KBM5,5
45048,ST-70961797-AMH12,12
45049,ST-21547766-WJS8,8
45050,ST-16538703-SDC4,4
45051,ST-87994617-AZC24,24
45052,ST-76776909-GJM23,23
45053,ST-52723469-ADG5,5
45054,ST-43918804-PRE14,14
45055,ST-44114841-GDH11,11
45056,ST-24132685-TJC4,4
45057,ST-99734625-EMD5,5
45058,ST-54280318-JCC13,13
45059,ST-46377277-JSC16,16
45060,ST-17062889-SCR16,16
45061,ST-91072843-RLS18,18
45062,ST-60516125-SLL14,14
45063,ST-35502593-JCB11,11
45064,ST-57244359-EKH3,3
45065,ST-12948408-GCJ20,20
45066,ST-50275094-JZH21,21
45067,ST-79078181-RBC3,3
45068,ST-63870888-CMA1,1
45069,ST-21621565-DBS21,21
45070,ST-54573611-SVC10,10
45071,ST-41544153-MJD3,3
45072,ST-99699797-RMH23,23
45073,ST-47805204-CJH11,11
45074,ST-11711607-ASB22,22
45075,ST-70050758-BTG12,12
45076,ST-99912502-JDC3,3
45077,ST-34691010-FBH15,15
45078,ST-87745110-MAM9,9
45079,ST-67017651-VDM17,17
45080,ST-20152206-AMD21,21
45081,ST-32877505-AAB4,4
45082,ST-88085829-CAM8,8
45083,ST-89148301-BTL7,7
45084,ST-83464050-EJC15,15
45085,ST-66750526-ZEM9,9
45086,ST-73194519-BJW17,17
45087,ST-59674729-MDT13,13
45088,ST-76722857-TGJ9,9
45089,ST-14981401-KMD2,2
45090,ST-79193406-APR21,21
45091,ST-72271021-RJC18,18
45092,ST-85476173-MJH6,6
45093,ST-56237361-BCB3,3
45094,ST-72732391-GEL20,20
45095,ST-50838481-JBJ17,17
45096,ST-49105557-RTR21,21
45097,ST-80663119-JJH9,9
45098,ST-35312125-RJM18,18
45099,ST-94010213-KAG7,7
45100,ST-77101489-ECM23,23
45101,ST-93816179-LEB12,12
45102,ST-80182158-ADL24,24
45103,ST-31535984-JEA14,14
45104,ST-63628141-VAW21,21
45105,ST-49652627-RJW14,14
45106,ST-18446444-ATC13,13
45107,ST-29208624-MGD10,10
45108,ST-48761976-ADG15,15
45109,ST-97335739-WKM24,24
45110,ST-39630549-GLL13,13
45111,ST-71019762-AAB17,17
45112,ST-39213471-RKM18,18
45113,ST-54065435-JSL19,19
45114,ST-57550490-RLG1,1
45115,ST-14272655-AKM5,5
45116,ST-40586107-TRP13,13
45117,ST-82256413-RAD23,23
45118,ST-36136780-SCD7,7
45119,ST-28072335-AAS8,8
45120,ST-92178264-ASF1,1
45121,ST-66308246-JJB18,18
45122,ST-95448233-CLG18,18
45123,ST-75616740-JRS6,6
45124,ST-34937198-PJS23,23
45125,ST-27525512-KAL22,22
45126,ST-92835408-SCL6,6
45127,ST-23485121-CMG14,14
45128,ST-40446591-RAP19,19
45129,ST-60499882-MAD15,15
45130,ST-56945812-CJW18,18
45131,ST-63612223-CJS21,21
45132,ST-67754503-YJF23,23
45133,ST-91451974-DKJ10,10
45134,ST-47648513-KHB7,7
45135,ST-55021541-AMJ9,9
45136,ST-13767363-CAW11,11
45137,ST-43089191-LAR8,8
45138,ST-35416615-DAD20,20
45139,ST-67448980-RHJ19,19
45140,ST-63965934-CLD7,7
45141,ST-11301296-PAW1,1
45142,ST-63497108-JCW1,1
45143,ST-45776952-AAM12,12
